"date","countryIsoCode","userGender","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2015-12-02","ES","female","14","2399.0","37","7","0","0","0.0","1887"
"2015-12-02","FR","male","10","1972.0","23","5","0","0","0.0","1888"
"2015-12-02","GB","female","18","533.0","33","10","0","0","0.0","1889"
"2015-12-02","GB","male","25","1456.0","45","14","0","0","0.0","1890"
"2015-12-02","IT","female","20","2826.0","53","11","0","0","0.0","1891"
"2015-12-02","IT","male","22","2693.0","83","12","0","0","0.0","1892"
"2015-12-02","US","female","409","75433.0","1860","139","5","7","2572.26","1893"
"2015-12-02","US","male","397","68388.0","1684","138","1","3","54.98","1894"
"2015-12-03","AU","male","10","175.0","16","5","0","0","0.0","1907"
"2015-12-03","CA","female","24","4312.0","116","4","0","0","0.0","1908"
"2015-12-03","CA","male","18","2998.0","166","11","0","0","0.0","1909"
"2015-12-03","FR","male","10","378.0","20","3","0","0","0.0","1910"
"2015-12-03","GB","female","23","1381.0","56","14","0","0","0.0","1911"
"2015-12-03","GB","male","14","1670.0","25","11","0","0","0.0","1912"
"2015-12-03","GR","female","18","330.0","21","16","0","0","0.0","1913"
"2015-12-03","IT","female","25","3732.0","135","16","0","0","0.0","1914"
"2015-12-03","IT","male","20","1626.0","30","14","0","0","0.0","1915"
"2015-12-03","SE","female","15","188.0","29","11","0","0","0.0","1916"
"2015-12-03","US","female","408","71999.0","1646","139","5","35","2714.37","1917"
"2015-12-03","US","male","399","53820.0","1530","146","4","5","958.05","1918"
"2016-07-31","AU","female","11","1301.0","49","4","0","0","0.0","7145"
"2016-07-31","US","female","142","28360.0","725","45","1","2","67.41","7146"
"2016-07-31","US","male","113","25201.0","589","34","0","0","0.0","7147"
"2016-05-03","AU","female","13","631.0","28","5","0","0","0.0","4504"
"2015-12-04","CA","female","25","2967.0","114","5","0","0","0.0","1928"
"2015-12-04","CA","male","21","3170.0","118","7","0","0","0.0","1929"
"2015-12-04","FR","female","11","2917.0","50","6","0","0","0.0","1930"
"2015-12-04","GB","female","13","6115.0","36","6","0","0","0.0","1931"
"2015-12-04","GB","male","19","279.0","32","13","0","0","0.0","1932"
"2015-12-04","IT","female","25","3531.0","103","12","0","0","0.0","1933"
"2015-12-04","IT","male","13","618.0","28","6","0","0","0.0","1934"
"2015-12-04","US","female","353","76959.0","1680","104","1","1","389.2","1935"
"2015-12-04","US","male","284","50618.0","1148","100","1","3","4171.0","1936"
"2016-03-03","CA","female","39","9183.0","162","7","0","0","0.0","3331"
"2016-03-03","CA","male","34","4862.0","112","21","0","0","0.0","3332"
"2016-01-07","CA","female","33","4893.0","137","12","0","0","0.0","2358"
"2016-01-07","CA","male","23","7838.0","209","7","1","1","29.63","2359"
"2016-01-07","GB","female","16","78.0","19","13","0","0","0.0","2360"
"2015-12-05","CA","female","17","3917.0","49","5","0","0","0.0","1942"
"2015-12-05","CA","male","15","649.0","37","7","0","0","0.0","1943"
"2015-12-05","GB","female","14","562.0","30","10","0","0","0.0","1944"
"2015-12-05","US","female","193","30375.0","845","84","2","2","562.79","1945"
"2015-12-05","US","male","227","49695.0","968","92","3","5","2333.0","1946"
"2016-01-07","GB","male","34","6834.0","132","13","1","12","5441.7","2361"
"2016-01-07","IT","female","19","3535.0","66","9","0","0","0.0","2362"
"2016-01-07","IT","male","31","1253.0","58","26","0","0","0.0","2363"
"2016-01-07","NL","female","14","4444.0","30","7","0","0","0.0","2364"
"2016-01-07","US","female","431","81076.0","1823","143","2","5","1612.79","2365"
"2016-01-07","US","male","391","114644.0","1823","132","2","2","477.61","2366"
"2016-03-03","DE","female","11","1086.0","16","8","0","0","0.0","3333"
"2015-12-06","CA","male","12","780.0","32","7","0","0","0.0","1954"
"2015-12-06","DE","male","12","237.0","22","7","0","0","0.0","1955"
"2015-12-06","GB","female","15","792.0","33","11","0","0","0.0","1956"
"2015-12-06","GB","male","18","87.0","22","15","0","0","0.0","1957"
"2015-12-06","IT","female","14","524.0","26","8","0","0","0.0","1958"
"2015-12-06","US","female","196","26498.0","736","79","2","4","343.94","1959"
"2015-12-06","US","male","240","42116.0","1021","93","3","9","2740.32","1960"
"2016-03-03","DE","male","13","1364.0","67","7","0","0","0.0","3334"
"2016-03-03","FR","female","15","3296.0","43","11","0","0","0.0","3335"
"2016-03-03","FR","male","15","845.0","32","6","0","0","0.0","3336"
"2016-03-03","GB","female","20","1422.0","57","9","0","0","0.0","3337"
"2016-03-03","GB","male","23","942.0","29","16","0","0","0.0","3338"
"2016-03-03","IT","female","22","2735.0","61","14","0","0","0.0","3339"
"2016-03-03","IT","male","17","545.0","34","10","0","0","0.0","3340"
"2016-01-08","CA","female","24","5768.0","97","5","0","0","0.0","2375"
"2016-01-08","CA","male","14","1881.0","46","7","0","0","0.0","2376"
"2016-01-08","GB","female","20","1304.0","33","14","0","0","0.0","2377"
"2015-12-07","CA","female","22","5960.0","135","3","0","0","0.0","1971"
"2015-12-07","CA","male","24","3077.0","104","8","0","0","0.0","1972"
"2015-12-07","DE","female","11","154.0","19","7","0","0","0.0","1973"
"2015-12-07","FR","female","11","605.0","21","6","0","0","0.0","1974"
"2015-12-07","GB","female","11","825.0","20","5","0","0","0.0","1975"
"2015-12-07","GB","male","21","1941.0","49","8","0","0","0.0","1976"
"2015-12-07","IT","female","13","544.0","25","9","0","0","0.0","1977"
"2015-12-07","IT","male","12","3002.0","161","4","0","0","0.0","1978"
"2015-12-07","US","female","532","96107.0","2199","220","6","9","715.85","1979"
"2015-12-07","US","male","413","62328.0","1652","160","4","24","7858.04","1980"
"2016-01-08","GB","male","13","28.0","14","12","0","0","0.0","2378"
"2016-01-08","IT","female","24","7512.0","83","10","0","0","0.0","2379"
"2016-01-08","IT","male","14","2265.0","61","4","0","0","0.0","2380"
"2016-01-08","US","female","380","85999.0","1754","123","6","12","2448.31","2381"
"2016-01-08","US","male","339","90623.0","1827","103","2","10","1968.0","2382"
"2016-03-03","US","female","507","67956.0","1941","194","3","5","3633.32","3341"
"2016-03-03","US","male","443","71469.0","1819","156","4","17","5363.93","3342"
"2016-05-03","CA","female","33","5017.0","188","5","0","0","0.0","4505"
"2016-05-03","CA","male","19","265.0","38","11","0","0","0.0","4506"
"2015-12-08","CA","female","27","3954.0","95","6","0","0","0.0","1990"
"2015-12-08","CA","male","17","1507.0","59","6","0","0","0.0","1991"
"2015-12-08","DE","male","11","1364.0","22","5","0","0","0.0","1992"
"2015-12-08","FR","female","14","2108.0","48","8","0","0","0.0","1993"
"2015-12-08","GB","female","28","1754.0","74","17","0","0","0.0","1994"
"2015-12-08","GB","male","19","3404.0","55","13","0","0","0.0","1995"
"2015-12-08","IT","female","11","1570.0","23","8","0","0","0.0","1996"
"2015-12-08","US","female","487","82795.0","2133","176","6","85","1093.48","1997"
"2015-12-08","US","male","377","53077.0","1475","149","1","6","2005.48","1998"
"2016-05-03","FR","female","13","23.0","15","10","0","0","0.0","4507"
"2016-05-03","GB","female","17","1568.0","42","10","0","0","0.0","4508"
"2016-05-03","GB","male","25","991.0","46","16","0","0","0.0","4509"
"2016-01-09","CA","female","16","5781.0","97","3","0","0","0.0","2392"
"2016-01-09","CA","male","12","1911.0","71","7","0","0","0.0","2393"
"2016-01-09","DE","male","11","194.0","21","7","0","0","0.0","2394"
"2016-01-09","GB","female","19","2058.0","29","12","0","0","0.0","2395"
"2015-12-09","CA","female","30","1735.0","94","10","0","0","0.0","2008"
"2015-12-09","CA","male","31","4429.0","144","9","1","2","209.95","2009"
"2015-12-09","FR","female","11","579.0","34","5","0","0","0.0","2010"
"2015-12-09","GB","female","14","4487.0","35","7","0","0","0.0","2011"
"2015-12-09","GB","male","20","3014.0","34","14","0","0","0.0","2012"
"2015-12-09","IT","female","19","6181.0","69","10","0","0","0.0","2013"
"2015-12-09","IT","male","17","2444.0","74","11","0","0","0.0","2014"
"2015-12-09","US","female","420","75333.0","1963","143","2","3","94.72","2015"
"2015-12-09","US","male","414","114074.0","2013","128","4","18","831.8","2016"
"2016-01-09","GB","male","17","948.0","27","11","0","0","0.0","2396"
"2016-01-09","IT","female","12","864.0","42","5","0","0","0.0","2397"
"2016-01-09","IT","male","16","2624.0","43","9","0","0","0.0","2398"
"2016-01-09","US","female","228","43090.0","1020","91","2","15","89.39","2399"
"2016-01-09","US","male","256","42807.0","1116","109","2","4","1977.18","2400"
"2016-03-04","CA","female","29","2353.0","61","14","0","0","0.0","3352"
"2016-03-04","CA","male","23","3513.0","96","8","0","0","0.0","3353"
"2016-03-04","DE","male","11","1541.0","22","7","0","0","0.0","3354"
"2016-03-04","GB","female","15","714.0","71","7","0","0","0.0","3355"
"2016-03-04","GB","male","13","771.0","43","3","0","0","0.0","3356"
"2016-03-04","IT","female","22","379.0","37","16","0","0","0.0","3357"
"2015-12-10","CA","female","36","5061.0","144","5","0","0","0.0","2026"
"2015-12-10","CA","male","28","4751.0","142","8","0","0","0.0","2027"
"2015-12-10","GB","female","21","2383.0","59","11","0","0","0.0","2028"
"2015-12-10","GB","male","18","326.0","53","8","0","0","0.0","2029"
"2015-12-10","IT","female","14","1180.0","31","10","0","0","0.0","2030"
"2015-12-10","IT","male","18","5667.0","80","7","0","0","0.0","2031"
"2015-12-10","NL","female","10","1003.0","15","7","0","0","0.0","2032"
"2015-12-10","US","female","377","77264.0","1575","128","3","7","2720.49","2033"
"2015-12-10","US","male","354","65092.0","1636","112","4","13","2315.5","2034"
"2016-03-04","IT","male","19","3491.0","61","10","0","0","0.0","3358"
"2016-03-04","US","female","409","73174.0","1599","141","4","48","1898.77","3359"
"2016-01-10","CA","male","18","1900.0","53","9","0","0","0.0","2407"
"2016-01-10","GB","female","16","316.0","23","10","0","0","0.0","2408"
"2016-01-10","GB","male","13","98.0","16","9","0","0","0.0","2409"
"2016-01-10","IT","male","12","643.0","36","6","0","0","0.0","2410"
"2016-01-10","US","female","242","35200.0","930","117","1","2","1061.06","2411"
"2016-01-10","US","male","209","41085.0","1054","80","1","3","27.95","2412"
"2016-03-04","US","male","301","50842.0","1277","109","3","22","4266.27","3360"
"2016-05-03","IT","female","26","5909.0","148","8","0","0","0.0","4510"
"2015-12-11","CA","female","32","6103.0","150","6","1","1","33.69","2045"
"2015-12-11","CA","male","10","549.0","24","4","0","0","0.0","2046"
"2015-12-11","DE","male","12","693.0","25","6","0","0","0.0","2047"
"2015-12-11","FR","male","13","798.0","37","6","0","0","0.0","2048"
"2015-12-11","GB","female","19","2599.0","55","10","0","0","0.0","2049"
"2015-12-11","GB","male","17","4064.0","79","6","0","0","0.0","2050"
"2015-12-11","IT","female","15","1888.0","52","13","0","0","0.0","2051"
"2015-12-11","IT","male","12","1348.0","93","6","0","0","0.0","2052"
"2015-12-11","US","female","368","71310.0","1657","111","2","18","120.88","2053"
"2015-12-11","US","male","347","57727.0","1545","122","1","1","495.0","2054"
"2016-05-03","IT","male","16","4458.0","75","8","0","0","0.0","4511"
"2016-05-03","MX","male","10","704.0","35","3","0","0","0.0","4512"
"2016-05-03","US","female","339","56956.0","1801","84","1","2","137.44","4513"
"2016-05-03","US","male","287","55420.0","1245","87","0","0","0.0","4514"
"2015-12-12","CA","female","23","1231.0","70","12","0","0","0.0","2059"
"2015-12-12","GB","female","16","1727.0","50","8","0","0","0.0","2060"
"2015-12-12","US","female","201","42510.0","882","71","4","10","640.49","2061"
"2015-12-12","US","male","157","18581.0","520","60","0","0","0.0","2062"
"2016-07-21","AU","female","16","2669.0","54","10","0","0","0.0","5709"
"2016-07-21","CA","female","22","5252.0","55","9","0","0","0.0","5710"
"2016-07-21","CA","male","17","4862.0","68","5","0","0","0.0","5711"
"2016-07-21","DE","male","11","1698.0","28","5","0","0","0.0","5712"
"2016-03-05","CA","female","23","2197.0","53","14","0","0","0.0","3370"
"2016-03-05","CA","male","19","3190.0","53","6","0","0","0.0","3371"
"2016-01-11","CA","female","32","1908.0","138","16","0","0","0.0","2420"
"2016-01-11","CA","male","15","343.0","30","9","0","0","0.0","2421"
"2016-01-11","GB","female","15","841.0","37","10","0","0","0.0","2422"
"2016-01-11","GB","male","26","1811.0","50","16","0","0","0.0","2423"
"2016-01-11","TW","female","18","4620.0","179","8","0","0","0.0","2424"
"2016-01-11","US","female","439","78167.0","1885","129","3","9","645.83","2425"
"2016-01-11","US","male","435","106172.0","2327","151","2","2","840.0","2426"
"2016-01-12","CA","female","34","14873.0","312","7","0","0","0.0","2436"
"2016-01-12","CA","male","18","2728.0","89","4","0","0","0.0","2437"
"2016-01-12","FR","male","15","3497.0","93","7","0","0","0.0","2438"
"2016-01-12","GB","female","21","1509.0","55","10","0","0","0.0","2439"
"2016-01-12","GB","male","20","1979.0","66","10","0","0","0.0","2440"
"2016-01-12","IT","female","18","78.0","22","15","0","0","0.0","2441"
"2016-01-12","IT","male","18","597.0","35","10","0","0","0.0","2442"
"2016-01-12","US","female","422","96198.0","2117","126","5","15","3803.23","2443"
"2016-01-12","US","male","431","100849.0","2207","152","7","15","9533.16","2444"
"2016-01-13","CA","female","31","3216.0","110","7","0","0","0.0","2453"
"2016-01-13","CA","male","17","3190.0","94","4","0","0","0.0","2454"
"2016-01-13","GB","female","18","1868.0","41","10","0","0","0.0","2455"
"2016-01-13","GB","male","14","884.0","55","6","0","0","0.0","2456"
"2016-01-13","IT","female","15","1532.0","82","6","0","0","0.0","2457"
"2016-01-13","IT","male","18","834.0","47","8","0","0","0.0","2458"
"2016-01-13","US","female","444","99750.0","2185","139","5","9","2119.18","2459"
"2016-01-13","US","male","460","101176.0","2222","142","1","1","969.54","2460"
"2016-01-14","CA","female","27","2796.0","132","6","0","0","0.0","2471"
"2016-01-14","CA","male","21","902.0","72","6","0","0","0.0","2472"
"2016-01-14","DE","male","11","356.0","35","6","0","0","0.0","2473"
"2016-01-14","GB","female","21","1184.0","42","15","0","0","0.0","2474"
"2016-01-14","GB","male","18","1148.0","52","12","0","0","0.0","2475"
"2016-01-14","IT","female","10","3013.0","23","3","0","0","0.0","2476"
"2016-01-14","JP","male","10","738.0","30","7","0","0","0.0","2477"
"2016-01-14","MX","female","14","3123.0","102","4","0","0","0.0","2478"
"2016-01-14","US","female","376","76544.0","1719","115","4","21","5709.88","2479"
"2016-01-14","US","male","340","86081.0","1732","121","3","13","3754.78","2480"
"2016-01-15","CA","female","30","3806.0","106","8","0","0","0.0","2489"
"2016-01-15","CA","male","15","864.0","41","6","0","0","0.0","2490"
"2016-01-15","ES","female","14","1058.0","27","9","0","0","0.0","2491"
"2016-01-15","GB","female","20","404.0","29","15","0","0","0.0","2492"
"2016-01-15","GB","male","23","217.0","35","16","0","0","0.0","2493"
"2016-01-15","IT","female","12","3743.0","70","2","0","0","0.0","2494"
"2016-01-15","US","female","378","76497.0","1631","126","2","3","119.99","2495"
"2016-01-15","US","male","359","71714.0","1661","116","2","4","4132.72","2496"
"2016-01-16","CA","female","30","8621.0","113","11","0","0","0.0","2502"
"2016-01-16","CA","male","15","1060.0","49","6","0","0","0.0","2503"
"2016-01-16","GB","male","14","763.0","28","7","0","0","0.0","2504"
"2016-01-16","US","female","262","50930.0","1108","105","3","16","2384.96","2505"
"2016-01-16","US","male","256","56631.0","1375","95","4","6","256.16","2506"
"2016-01-17","CA","male","14","4381.0","78","6","0","0","0.0","2513"
"2016-01-17","GB","female","11","286.0","29","5","0","0","0.0","2514"
"2016-01-17","GB","male","11","1037.0","21","4","0","0","0.0","2515"
"2016-01-17","IT","female","13","1326.0","39","8","0","0","0.0","2516"
"2016-01-17","US","female","232","29026.0","859","100","0","0","0.0","2517"
"2016-01-17","US","male","273","53479.0","1253","104","4","17","177.44","2518"
"2016-03-05","DE","male","20","404.0","35","13","0","0","0.0","3372"
"2016-03-05","GB","male","20","449.0","28","14","0","0","0.0","3373"
"2016-01-18","AU","male","11","200.0","20","7","0","0","0.0","2531"
"2016-01-18","BE","female","10","124.0","13","7","0","0","0.0","2532"
"2016-01-18","CA","female","28","4684.0","112","6","0","0","0.0","2533"
"2016-01-18","CA","male","20","4021.0","62","5","0","0","0.0","2534"
"2016-01-18","DE","male","10","2677.0","34","5","0","0","0.0","2535"
