"date","countryIsoCode","userAgeBracket","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-01-26","CA","25-34","23","3226.0","73","8","0","0","0.0","3266"
"2016-01-26","CA","35-44","19","4827.0","85","4","0","0","0.0","3267"
"2016-01-26","CA","45-54","15","6787.0","96","4","0","0","0.0","3268"
"2016-01-26","GB","25-34","25","634.0","53","16","0","0","0.0","3269"
"2016-01-26","GB","35-44","18","4973.0","53","8","0","0","0.0","3270"
"2016-01-26","IT","25-34","11","1532.0","42","3","0","0","0.0","3271"
"2016-01-26","IT","35-44","11","1220.0","28","7","0","0","0.0","3272"
"2016-01-26","US","18-24","45","6035.0","156","19","0","0","0.0","3273"
"2016-01-26","US","25-34","233","53062.0","1051","71","0","0","0.0","3274"
"2016-01-26","US","35-44","220","65348.0","1204","56","3","23","607.84","3275"
"2016-01-26","US","45-54","126","12799.0","459","51","0","0","0.0","3276"
"2016-01-26","US","55-64","77","11668.0","320","27","1","1","154.78","3277"
"2016-01-26","US","65+","30","3379.0","162","13","0","0","0.0","3278"
"2016-01-27","CA","25-34","14","2906.0","42","3","0","0","0.0","3290"
"2016-01-27","CA","45-54","16","2674.0","47","7","0","0","0.0","3291"
"2016-01-27","GB","25-34","24","916.0","38","18","0","0","0.0","3292"
"2016-01-27","GB","35-44","13","119.0","27","11","0","0","0.0","3293"
"2016-01-27","IT","25-34","14","460.0","26","9","0","0","0.0","3294"
"2016-01-27","US","18-24","49","11977.0","188","20","0","0","0.0","3295"
"2016-01-27","US","25-34","272","69826.0","1591","72","2","11","1866.01","3296"
"2016-01-27","US","35-44","234","45982.0","1058","70","1","2","283.08","3297"
"2016-01-27","US","45-54","137","25017.0","683","39","1","1","2995.0","3298"
"2016-01-27","US","55-64","72","8138.0","322","28","0","0","0.0","3299"
"2016-01-27","US","65+","32","5371.0","135","10","1","2","988.59","3300"
"2016-03-09","IT","45-54","16","840.0","26","11","0","0","0.0","4139"
"2016-03-09","IT","55-64","10","300.0","16","5","0","0","0.0","4140"
"2016-03-09","US","18-24","56","14771.0","234","17","0","0","0.0","4141"
"2016-03-09","US","25-34","284","48926.0","1113","89","0","0","0.0","4142"
"2016-03-09","US","35-44","216","36527.0","871","74","1","1","244.97","4143"
"2016-03-09","US","45-54","168","27229.0","810","57","1","1","402.38","4144"
"2016-03-09","US","55-64","109","8408.0","325","51","0","0","0.0","4145"
"2016-03-09","US","65+","47","5897.0","159","22","1","8","1719.39","4146"
"2016-01-28","GB","25-34","13","59.0","14","12","0","0","0.0","3310"
"2016-01-28","GB","35-44","12","301.0","21","7","0","0","0.0","3311"
"2016-01-28","IT","25-34","14","1999.0","35","6","0","0","0.0","3312"
"2016-01-28","US","18-24","43","5609.0","148","17","0","0","0.0","3313"
"2016-01-28","US","25-34","263","47696.0","1227","76","2","2","1957.9","3314"
"2016-01-28","US","35-44","214","66634.0","1151","59","4","9","1682.57","3315"
"2016-01-28","US","45-54","118","19004.0","513","43","1","1","18.67","3316"
"2016-01-28","US","55-64","85","13977.0","475","34","0","0","0.0","3317"
"2016-01-28","US","65+","39","5518.0","141","20","1","6","668.49","3318"
"2016-08-01","US","65+","21","2283.0","86","5","0","0","0.0","8447"
"2015-07-15","CA","25-34","30","7107.0","137","1","0","0","0.0","6746"
"2015-07-15","CA","35-44","18","5255.0","153","0","0","0","0.0","6747"
"2015-07-15","CA","45-54","15","3443.0","60","2","0","0","0.0","6748"
"2016-06-12","US","18-24","37","2574.0","127","19","0","0","0.0","5925"
"2016-06-12","US","25-34","78","4744.0","282","27","0","0","0.0","5926"
"2016-06-12","US","35-44","69","7056.0","217","34","0","0","0.0","5927"
"2016-06-12","US","45-54","38","9180.0","165","16","0","0","0.0","5928"
"2016-01-29","CA","25-34","13","1482.0","68","5","0","0","0.0","3328"
"2016-01-29","GB","25-34","15","2506.0","50","10","0","0","0.0","3329"
"2016-01-29","IT","25-34","19","1943.0","59","13","0","0","0.0","3330"
"2016-01-29","US","18-24","28","4508.0","84","12","0","0","0.0","3331"
"2016-01-29","US","25-34","240","54633.0","960","77","0","0","0.0","3332"
"2016-01-29","US","35-44","196","59109.0","955","53","0","0","0.0","3333"
"2016-01-29","US","45-54","120","16728.0","545","40","2","4","279.7","3334"
"2016-01-29","US","55-64","94","11509.0","342","31","0","0","0.0","3335"
"2016-01-29","US","65+","32","3145.0","135","8","0","0","0.0","3336"
"2016-06-12","US","55-64","30","5092.0","105","8","0","0","0.0","5929"
"2016-06-12","US","65+","14","2514.0","82","7","0","0","0.0","5930"
"2015-07-15","US","18-24","16","2800.0","58","2","0","0","0.0","6749"
"2015-07-15","US","25-34","149","30234.0","609","27","1","2","115.5","6750"
"2015-07-15","US","35-44","103","15888.0","423","18","0","0","0.0","6751"
"2015-07-15","US","45-54","81","20116.0","339","11","0","0","0.0","6752"
"2015-07-15","US","55-64","45","9342.0","186","7","0","0","0.0","6753"
"2016-03-10","CA","25-34","23","9443.0","92","7","0","0","0.0","4163"
"2016-03-10","CA","35-44","11","280.0","33","3","0","0","0.0","4164"
"2016-03-10","ES","25-34","12","3635.0","85","6","0","0","0.0","4165"
"2016-01-30","CA","25-34","18","3219.0","56","8","0","0","0.0","3347"
"2016-01-30","GB","35-44","14","322.0","22","11","0","0","0.0","3348"
"2016-01-30","IT","25-34","12","559.0","18","9","0","0","0.0","3349"
"2016-01-30","IT","35-44","11","897.0","26","7","0","0","0.0","3350"
"2016-01-30","US","18-24","25","2504.0","53","16","0","0","0.0","3351"
"2016-01-30","US","25-34","130","47546.0","574","46","1","7","2074.0","3352"
"2016-01-30","US","35-44","119","32744.0","548","47","1","1","532.13","3353"
"2016-01-30","US","45-54","70","11579.0","366","23","1","2","190.53","3354"
"2016-01-30","US","55-64","59","5268.0","195","22","0","0","0.0","3355"
"2016-01-30","US","65+","41","3662.0","146","19","2","4","506.73","3356"
"2016-03-10","ES","35-44","12","345.0","29","8","0","0","0.0","4166"
"2016-03-10","FR","25-34","11","1744.0","24","7","0","0","0.0","4167"
"2016-03-10","GB","25-34","20","354.0","36","11","0","0","0.0","4168"
"2016-03-10","GB","35-44","14","3079.0","63","8","0","0","0.0","4169"
"2016-03-10","IT","25-34","31","1575.0","74","19","0","0","0.0","4170"
"2016-03-10","IT","35-44","36","3186.0","63","23","0","0","0.0","4171"
"2016-03-10","IT","45-54","13","891.0","29","9","0","0","0.0","4172"
"2016-01-31","GB","35-44","12","367.0","26","7","0","0","0.0","3364"
"2016-01-31","US","18-24","40","5827.0","143","20","0","0","0.0","3365"
"2016-01-31","US","25-34","81","8325.0","363","32","0","0","0.0","3366"
"2016-01-31","US","35-44","121","32577.0","930","30","1","2","1523.0","3367"
"2016-01-31","US","45-54","68","17453.0","396","18","0","0","0.0","3368"
"2016-01-31","US","55-64","55","7881.0","312","22","0","0","0.0","3369"
"2016-01-31","US","65+","35","8939.0","231","13","0","0","0.0","3370"
"2016-03-10","US","18-24","61","19347.0","430","21","0","0","0.0","4173"
"2016-03-10","US","25-34","243","59556.0","1162","81","2","4","1083.13","4174"
"2016-03-10","US","35-44","217","40229.0","911","76","0","0","0.0","4175"
"2016-03-10","US","45-54","156","23876.0","672","59","2","12","2448.34","4176"
"2016-03-10","US","55-64","116","12946.0","416","43","2","12","3616.7","4177"
"2016-03-10","US","65+","56","4598.0","171","26","0","0","0.0","4178"
"2016-06-13","CA","25-34","20","5854.0","86","2","0","0","0.0","5941"
"2016-02-01","CA","25-34","14","1710.0","61","6","0","0","0.0","3383"
"2016-02-01","CA","35-44","14","7522.0","88","3","0","0","0.0","3384"
"2016-02-01","GB","25-34","15","1216.0","51","6","0","0","0.0","3385"
"2016-02-01","GB","35-44","16","1068.0","20","11","0","0","0.0","3386"
"2016-02-01","IN","25-34","12","2597.0","28","5","0","0","0.0","3387"
"2016-02-01","IT","35-44","14","1857.0","58","5","0","0","0.0","3388"
"2016-02-01","US","18-24","28","3135.0","134","14","0","0","0.0","3389"
"2016-02-01","US","25-34","261","48457.0","1057","92","2","6","2087.25","3390"
"2016-02-01","US","35-44","244","60541.0","1326","62","0","0","0.0","3391"
"2016-02-01","US","45-54","153","21667.0","624","54","1","1","395.0","3392"
"2016-02-01","US","55-64","78","9472.0","316","25","0","0","0.0","3393"
"2016-02-01","US","65+","52","3143.0","112","32","0","0","0.0","3394"
"2016-06-13","CA","35-44","13","589.0","44","5","0","0","0.0","5942"
"2016-06-13","GB","25-34","10","2534.0","61","7","0","0","0.0","5943"
"2016-06-13","IT","25-34","15","3196.0","43","7","0","0","0.0","5944"
"2016-06-13","US","18-24","71","13998.0","282","32","1","2","191.63","5945"
"2016-06-13","US","25-34","208","30048.0","870","54","0","0","0.0","5946"
"2016-06-13","US","35-44","190","39185.0","862","56","3","6","1965.58","5947"
"2016-06-13","US","45-54","90","13310.0","415","20","0","0","0.0","5948"
"2016-06-13","US","55-64","38","3978.0","154","6","1","2","514.8","5949"
"2016-06-13","US","65+","27","6164.0","123","13","0","0","0.0","5950"
"2015-07-15","US","65+","26","6538.0","124","7","1","1","6.0","6754"
"2016-03-11","CA","25-34","25","2993.0","109","6","0","0","0.0","4193"
"2016-03-11","CA","45-54","11","4817.0","58","4","0","0","0.0","4194"
"2016-02-02","CA","25-34","13","2348.0","52","5","0","0","0.0","3405"
"2016-02-02","CA","35-44","13","2460.0","74","3","0","0","0.0","3406"
"2016-02-02","GB","25-34","12","1251.0","34","9","0","0","0.0","3407"
"2016-02-02","IT","25-34","16","2623.0","92","4","0","0","0.0","3408"
"2016-02-02","US","18-24","56","8237.0","216","20","0","0","0.0","3409"
"2016-02-02","US","25-34","314","68573.0","1274","96","3","17","6694.9","3410"
"2016-02-02","US","35-44","221","38603.0","991","72","1","1","403.3","3411"
"2016-02-02","US","45-54","144","25038.0","669","43","2","3","1225.38","3412"
"2016-02-02","US","55-64","80","11187.0","277","31","0","0","0.0","3413"
"2016-02-02","US","65+","66","8016.0","209","27","2","14","398.0","3414"
"2016-03-11","ES","25-34","11","1942.0","86","7","0","0","0.0","4195"
"2016-03-11","GB","25-34","11","1650.0","26","6","0","0","0.0","4196"
"2016-03-11","GB","35-44","17","516.0","53","10","0","0","0.0","4197"
"2016-03-11","IT","25-34","35","3288.0","90","20","0","0","0.0","4198"
"2016-03-11","IT","35-44","28","654.0","49","22","0","0","0.0","4199"
"2016-03-11","IT","45-54","13","771.0","38","8","0","0","0.0","4200"
"2016-03-11","US","18-24","56","8616.0","214","23","0","0","0.0","4201"
"2016-03-11","US","25-34","253","48479.0","984","75","4","18","3335.13","4202"
"2016-03-11","US","35-44","185","28638.0","727","69","3","6","1163.09","4203"
"2016-02-03","CA","25-34","22","2601.0","92","8","0","0","0.0","3424"
"2016-02-03","GB","25-34","11","1150.0","24","4","0","0","0.0","3425"
"2016-02-03","IT","25-34","10","1570.0","36","4","0","0","0.0","3426"
"2016-02-03","US","18-24","46","13140.0","186","16","0","0","0.0","3427"
"2016-02-03","US","25-34","272","60752.0","1181","84","2","5","136.04","3428"
"2016-02-03","US","35-44","284","55447.0","1345","101","2","10","597.67","3429"
"2016-02-03","US","45-54","161","29781.0","811","56","1","3","127.33","3430"
"2016-02-03","US","55-64","98","13248.0","365","39","1","2","26.3","3431"
"2016-02-03","US","65+","55","4392.0","163","30","1","1","33.12","3432"
"2016-03-11","US","45-54","142","29613.0","723","43","5","44","2115.64","4204"
"2016-02-04","CA","25-34","14","1803.0","66","2","0","0","0.0","3444"
"2016-02-04","CA","35-44","15","4762.0","72","3","0","0","0.0","3445"
"2016-02-04","CA","45-54","14","3033.0","47","7","0","0","0.0","3446"
"2016-02-04","FR","25-34","12","573.0","17","7","0","0","0.0","3447"
"2016-02-04","IT","25-34","20","906.0","55","12","0","0","0.0","3448"
"2016-02-04","US","18-24","56","17301.0","273","15","0","0","0.0","3449"
"2016-02-04","US","25-34","252","44844.0","1067","76","2","2","1291.48","3450"
"2016-02-04","US","35-44","245","62961.0","1191","73","2","3","333.43","3451"
"2016-02-04","US","45-54","141","28323.0","658","47","0","0","0.0","3452"
"2016-02-04","US","55-64","87","9748.0","309","33","0","0","0.0","3453"
"2016-02-04","US","65+","63","4966.0","175","27","0","0","0.0","3454"
"2016-02-05","CA","25-34","19","4181.0","80","7","0","0","0.0","3467"
"2016-02-05","CA","35-44","19","3502.0","98","5","0","0","0.0","3468"
"2016-02-05","CA","45-54","18","6649.0","111","4","1","6","211.68","3469"
"2016-02-05","GB","25-34","11","152.0","17","6","0","0","0.0","3470"
"2016-02-05","IT","25-34","18","932.0","44","10","0","0","0.0","3471"
"2016-02-05","IT","35-44","10","152.0","16","7","0","0","0.0","3472"
"2016-02-05","US","18-24","54","4443.0","170","25","0","0","0.0","3473"
"2016-02-05","US","25-34","295","71088.0","1499","90","1","1","151.94","3474"
"2016-02-05","US","35-44","181","38151.0","765","63","1","18","4920.71","3475"
"2016-02-05","US","45-54","121","19139.0","570","37","2","10","2191.88","3476"
"2016-02-05","US","55-64","80","8640.0","276","38","0","0","0.0","3477"
"2016-02-05","US","65+","64","10583.0","250","27","2","2","49.63","3478"
"2016-02-06","GB","25-34","11","9568.0","84","5","0","0","0.0","3487"
"2016-02-06","IT","25-34","11","1612.0","38","5","0","0","0.0","3488"
"2016-02-06","US","18-24","30","8605.0","134","17","0","0","0.0","3489"
"2016-02-06","US","25-34","127","27417.0","486","49","1","2","114.19","3490"
"2016-02-06","US","35-44","118","13117.0","543","42","0","0","0.0","3491"
"2016-02-06","US","45-54","112","21110.0","543","30","1","2","642.0","3492"
"2016-02-06","US","55-64","59","4224.0","185","27","0","0","0.0","3493"
"2016-02-06","US","65+","50","5436.0","131","25","0","0","0.0","3494"
"2016-02-07","GB","35-44","10","323.0","17","5","0","0","0.0","3504"
"2016-02-07","GB","45-54","10","1535.0","22","5","0","0","0.0","3505"
"2016-02-07","IT","25-34","12","465.0","37","5","0","0","0.0","3506"
"2016-02-07","US","18-24","31","885.0","72","19","0","0","0.0","3507"
"2016-02-07","US","25-34","107","15308.0","425","52","0","0","0.0","3508"
"2016-02-07","US","35-44","135","23008.0","577","55","0","0","0.0","3509"
"2016-02-07","US","45-54","92","20398.0","455","43","1","2","69.05","3510"
"2016-02-07","US","55-64","59","6736.0","229","26","0","0","0.0","3511"
"2016-02-07","US","65+","46","1955.0","114","24","0","0","0.0","3512"
"2016-02-08","CA","25-34","15","2455.0","68","5","0","0","0.0","3524"
"2016-02-08","CA","35-44","16","8815.0","108","3","0","0","0.0","3525"
"2016-02-08","GB","35-44","11","1459.0","29","6","0","0","0.0","3526"
"2016-02-08","IT","25-34","15","1868.0","68","7","0","0","0.0","3527"
"2016-02-08","IT","35-44","13","1005.0","42","6","0","0","0.0","3528"
"2016-02-08","US","18-24","54","7949.0","243","20","0","0","0.0","3529"
"2016-02-08","US","25-34","331","77241.0","1554","93","0","0","0.0","3530"
"2016-02-08","US","35-44","259","44307.0","1345","77","0","0","0.0","3531"
"2016-02-08","US","45-54","154","23325.0","658","49","2","9","2236.29","3532"
"2016-02-08","US","55-64","88","15572.0","521","39","2","3","644.0","3533"
"2016-02-08","US","65+","60","12506.0","255","19","2","7","289.74","3534"
"2016-02-09","CA","25-34","12","3017.0","32","2","0","0","0.0","3543"
"2016-02-09","IT","25-34","14","228.0","34","8","0","0","0.0","3544"
"2016-02-09","US","18-24","34","3240.0","109","16","0","0","0.0","3545"
"2016-02-09","US","25-34","249","49285.0","1035","77","2","4","1114.27","3546"
"2016-02-09","US","35-44","251","89247.0","1596","68","4","10","2115.6","3547"
"2016-02-09","US","45-54","145","22507.0","611","49","2","9","1413.14","3548"
"2016-02-09","US","55-64","83","7118.0","291","26","0","0","0.0","3549"
"2016-02-09","US","65+","45","6972.0","141","21","1","3","533.01","3550"
"2016-03-11","US","55-64","108","18391.0","443","46","2","4","388.73","4205"
"2016-03-11","US","65+","48","1918.0","107","33","1","6","384.11","4206"
"2016-02-10","CA","25-34","21","725.0","50","10","0","0","0.0","3565"
"2016-02-10","FR","25-34","20","104.0","26","16","0","0","0.0","3566"
"2016-02-10","FR","35-44","25","993.0","46","15","0","0","0.0","3567"
"2016-02-10","FR","45-54","19","193.0","26","15","0","0","0.0","3568"
"2016-02-10","GB","25-34","16","1976.0","57","6","0","0","0.0","3569"
"2016-02-10","GB","35-44","13","2064.0","17","8","0","0","0.0","3570"
"2016-02-10","IT","25-34","15","1452.0","31","7","0","0","0.0","3571"
"2016-02-10","IT","35-44","12","603.0","35","7","0","0","0.0","3572"
"2016-02-10","US","18-24","45","7835.0","206","19","0","0","0.0","3573"
"2016-02-10","US","25-34","324","54008.0","1305","106","2","4","94.98","3574"
"2016-02-10","US","35-44","276","71873.0","1651","83","1","1","647.06","3575"
"2016-02-10","US","45-54","146","22325.0","650","48","3","5","932.61","3576"
"2016-02-10","US","55-64","65","9995.0","280","31","0","0","0.0","3577"
"2016-02-10","US","65+","60","11906.0","227","25","2","11","604.03","3578"
"2016-06-14","CA","25-34","22","6751.0","125","4","1","5","47.95","5960"
"2016-06-14","GB","25-34","16","579.0","27","11","0","0","0.0","5961"
"2016-06-14","IT","35-44","18","599.0","41","11","0","0","0.0","5962"
"2016-06-14","US","18-24","68","15393.0","436","24","0","0","0.0","5963"
"2016-06-14","US","25-34","233","54690.0","1308","58","1","1","58.0","5964"
"2016-06-14","US","35-44","147","34348.0","577","44","0","0","0.0","5965"
"2016-03-12","CA","25-34","13","2178.0","29","6","0","0","0.0","4218"
"2016-03-12","CA","35-44","12","910.0","47","8","0","0","0.0","4219"
