"date","countryIsoCode","userType","sessions","sessionDuration","pageviews","bounces","transactions","itemQuantity","transactionRevenue","id"
"2016-06-11","SK","New Visitor","1","28.0","3","0","0","0","0.0","70524"
"2016-06-11","TR","New Visitor","2","461.0","10","1","0","0","0.0","70525"
"2016-06-11","TW","New Visitor","7","1084.0","31","2","0","0","0.0","70526"
"2016-06-11","TW","Returning Visitor","1","0.0","1","1","0","0","0.0","70527"
"2016-06-11","US","New Visitor","403","52673.0","1509","174","2","5","424.95","70528"
"2016-06-11","US","Returning Visitor","152","30193.0","716","52","4","7","590.16","70529"
"2016-06-11","VE","New Visitor","1","0.0","1","1","0","0","0.0","70530"
"2016-06-11","VE","Returning Visitor","1","129.0","3","0","0","0","0.0","70531"
"2016-06-11","VN","New Visitor","2","0.0","2","2","0","0","0.0","70532"
"2016-06-11","ZA","New Visitor","1","8.0","2","0","0","0","0.0","70533"
"2015-07-18","FI","New Visitor","2","7.0","4","0","0","0","0.0","83720"
"2015-07-18","FI","Returning Visitor","1","2.0","2","0","0","0","0.0","83721"
"2015-07-18","FR","New Visitor","9","1766.0","57","0","0","0","0.0","83722"
"2015-07-18","FR","Returning Visitor","5","1486.0","81","0","0","0","0.0","83723"
"2015-07-18","GB","New Visitor","16","3227.0","146","0","0","0","0.0","83724"
"2015-07-18","GB","Returning Visitor","2","10.0","6","0","0","0","0.0","83725"
"2015-07-18","GR","New Visitor","1","2.0","2","0","0","0","0.0","83726"
"2015-07-18","GT","New Visitor","1","59.0","2","0","0","0","0.0","83727"
"2015-07-18","HK","New Visitor","1","10.0","4","0","0","0","0.0","83728"
"2015-07-18","ID","New Visitor","3","19.0","7","1","0","0","0.0","83729"
"2015-07-18","IE","New Visitor","5","151.0","22","0","0","0","0.0","83730"
"2015-07-18","IL","New Visitor","1","2.0","2","0","0","0","0.0","83731"
"2015-07-18","IL","Returning Visitor","2","2.0","3","0","0","0","0.0","83732"
"2015-07-18","IN","New Visitor","6","667.0","33","1","0","0","0.0","83733"
"2015-07-18","IN","Returning Visitor","2","0.0","2","0","0","0","0.0","83734"
"2015-07-18","IR","New Visitor","1","6.0","2","0","0","0","0.0","83735"
"2015-07-18","IT","New Visitor","17","1797.0","85","2","0","0","0.0","83736"
"2015-07-18","IT","Returning Visitor","6","397.0","31","0","0","0","0.0","83737"
"2015-07-18","JP","New Visitor","5","468.0","30","0","0","0","0.0","83738"
"2015-07-18","JP","Returning Visitor","1","7.0","2","0","0","0","0.0","83739"
"2015-07-18","KE","New Visitor","1","4.0","2","0","0","0","0.0","83740"
"2015-07-18","KR","New Visitor","2","235.0","14","0","0","0","0.0","83741"
"2015-07-18","KY","New Visitor","1","6.0","2","0","0","0","0.0","83742"
"2015-07-18","LK","New Visitor","1","0.0","1","1","0","0","0.0","83743"
"2015-07-18","LU","New Visitor","2","62.0","12","0","0","0","0.0","83744"
"2015-07-18","LV","New Visitor","2","100.0","12","0","0","0","0.0","83745"
"2015-07-18","LY","New Visitor","1","318.0","13","0","0","0","0.0","83746"
"2015-07-18","LY","Returning Visitor","1","3763.0","157","0","0","0","0.0","83747"
"2016-05-19","AE","New Visitor","5","579.0","10","3","0","0","0.0","65276"
"2016-05-19","AE","Returning Visitor","3","564.0","15","1","0","0","0.0","65277"
"2016-05-19","AR","New Visitor","1","0.0","1","1","0","0","0.0","65278"
"2016-05-19","AT","New Visitor","2","88.0","2","1","0","0","0.0","65279"
"2016-05-19","AT","Returning Visitor","3","254.0","7","0","0","0","0.0","65280"
"2016-05-19","AU","New Visitor","20","2584.0","51","12","0","0","0.0","65281"
"2016-05-19","AU","Returning Visitor","6","1475.0","27","4","0","0","0.0","65282"
"2016-05-19","AW","New Visitor","1","189.0","6","0","0","0","0.0","65283"
"2016-05-19","BA","New Visitor","1","508.0","9","0","0","0","0.0","65284"
"2016-05-19","BE","New Visitor","9","1000.0","23","4","0","0","0.0","65285"
"2016-05-19","BE","Returning Visitor","3","334.0","29","1","0","0","0.0","65286"
"2016-05-19","BG","New Visitor","2","56.0","5","0","0","0","0.0","65287"
"2016-05-19","BM","New Visitor","1","902.0","27","0","1","4","952.84","65288"
"2016-05-19","BR","New Visitor","8","2590.0","35","1","0","0","0.0","65289"
"2016-05-19","BR","Returning Visitor","1","411.0","2","0","0","0","0.0","65290"
"2016-05-19","BY","Returning Visitor","1","47.0","3","0","0","0","0.0","65291"
"2016-05-19","CA","New Visitor","25","4128.0","95","13","0","0","0.0","65292"
"2016-05-19","CA","Returning Visitor","31","8023.0","122","7","0","0","0.0","65293"
"2016-05-19","CH","New Visitor","14","1252.0","60","6","0","0","0.0","65294"
"2016-05-19","CH","Returning Visitor","4","2203.0","12","1","0","0","0.0","65295"
"2016-05-19","CL","New Visitor","1","0.0","1","1","0","0","0.0","65296"
"2016-05-19","CN","New Visitor","16","11606.0","203","7","0","0","0.0","65297"
"2016-05-19","CN","Returning Visitor","11","5025.0","104","3","0","0","0.0","65298"
"2016-05-19","CO","New Visitor","1","464.0","3","0","0","0","0.0","65299"
"2016-05-19","CO","Returning Visitor","1","339.0","2","0","0","0","0.0","65300"
"2016-05-19","CR","New Visitor","2","185.0","12","0","0","0","0.0","65301"
"2016-05-19","CR","Returning Visitor","2","230.0","9","0","0","0","0.0","65302"
"2016-05-19","CW","Returning Visitor","1","0.0","1","1","0","0","0.0","65303"
"2016-05-19","CY","New Visitor","2","161.0","2","1","0","0","0.0","65304"
"2016-05-19","CY","Returning Visitor","1","0.0","1","1","0","0","0.0","65305"
"2016-05-19","DE","New Visitor","17","1748.0","47","6","0","0","0.0","65306"
"2016-05-19","DE","Returning Visitor","7","44.0","12","5","0","0","0.0","65307"
"2016-05-19","DK","New Visitor","10","374.0","41","4","0","0","0.0","65308"
"2016-05-19","DK","Returning Visitor","3","61.0","8","2","0","0","0.0","65309"
"2016-05-19","EE","New Visitor","3","112.0","15","1","0","0","0.0","65310"
"2016-05-19","EE","Returning Visitor","1","0.0","1","1","0","0","0.0","65311"
"2016-05-19","EG","New Visitor","1","836.0","3","0","0","0","0.0","65312"
"2016-05-19","EG","Returning Visitor","1","822.0","3","0","0","0","0.0","65313"
"2016-05-19","ES","New Visitor","16","484.0","44","8","0","0","0.0","65314"
"2016-05-19","ES","Returning Visitor","7","416.0","15","5","0","0","0.0","65315"
"2016-05-19","FI","New Visitor","1","0.0","1","1","0","0","0.0","65316"
"2016-05-19","FR","New Visitor","14","2048.0","45","6","0","0","0.0","65317"
"2016-05-19","FR","Returning Visitor","10","3848.0","51","5","0","0","0.0","65318"
"2016-05-19","GB","New Visitor","38","3769.0","105","22","0","0","0.0","65319"
"2016-05-19","GB","Returning Visitor","8","462.0","32","4","0","0","0.0","65320"
"2016-05-19","GR","New Visitor","3","516.0","14","0","0","0","0.0","65321"
"2016-05-19","GR","Returning Visitor","2","79.0","10","1","0","0","0.0","65322"
"2016-05-19","GT","Returning Visitor","1","0.0","1","1","0","0","0.0","65323"
"2016-05-19","HK","New Visitor","11","2104.0","52","6","0","0","0.0","65324"
"2016-05-19","HK","Returning Visitor","6","187.0","41","2","0","0","0.0","65325"
"2016-05-19","HR","Returning Visitor","1","0.0","1","1","0","0","0.0","65326"
"2016-05-19","HU","New Visitor","2","13.0","4","1","0","0","0.0","65327"
"2016-05-19","HU","Returning Visitor","1","0.0","1","1","0","0","0.0","65328"
"2016-05-19","IL","New Visitor","3","0.0","3","3","0","0","0.0","65329"
"2016-05-19","IL","Returning Visitor","2","171.0","7","1","0","0","0.0","65330"
"2016-05-19","IN","New Visitor","16","267.0","31","11","0","0","0.0","65331"
"2016-05-19","IN","Returning Visitor","13","6134.0","69","5","0","0","0.0","65332"
"2016-05-19","IR","New Visitor","1","0.0","1","1","0","0","0.0","65333"
"2016-05-19","IR","Returning Visitor","1","0.0","1","1","0","0","0.0","65334"
"2016-05-19","IS","New Visitor","2","0.0","2","2","0","0","0.0","65335"
"2016-05-19","IT","New Visitor","46","5617.0","167","22","0","0","0.0","65336"
"2016-05-19","IT","Returning Visitor","18","4455.0","62","6","0","0","0.0","65337"
"2016-05-19","JP","New Visitor","9","1964.0","41","4","0","0","0.0","65338"
"2016-05-19","JP","Returning Visitor","5","267.0","7","4","0","0","0.0","65339"
"2016-05-19","KE","New Visitor","2","214.0","4","0","0","0","0.0","65340"
"2016-05-19","KR","New Visitor","8","3293.0","21","3","0","0","0.0","65341"
"2016-05-19","KR","Returning Visitor","2","0.0","2","2","0","0","0.0","65342"
"2016-05-19","KW","Returning Visitor","1","6.0","1","0","0","0","0.0","65343"
"2016-05-19","LB","New Visitor","3","1195.0","11","0","0","0","0.0","65344"
"2016-05-19","LI","New Visitor","2","101.0","7","1","0","0","0.0","65345"
"2016-05-19","LT","New Visitor","4","356.0","9","2","0","0","0.0","65346"
"2015-07-18","MT","Returning Visitor","2","93.0","22","0","0","0","0.0","83748"
"2016-05-19","LT","Returning Visitor","1","15.0","6","0","0","0","0.0","65347"
"2016-05-19","LU","New Visitor","1","0.0","1","1","0","0","0.0","65348"
"2016-05-19","LV","New Visitor","2","40.0","4","1","0","0","0.0","65349"
"2016-05-19","LV","Returning Visitor","1","5.0","2","0","0","0","0.0","65350"
"2016-05-19","MA","New Visitor","1","31.0","3","0","0","0","0.0","65351"
"2016-05-19","MD","New Visitor","1","0.0","1","1","0","0","0.0","65352"
"2016-05-19","MO","Returning Visitor","1","0.0","1","1","0","0","0.0","65353"
"2016-05-19","MP","Returning Visitor","1","10.0","3","0","0","0","0.0","65354"
"2016-05-19","MT","New Visitor","1","17.0","2","0","0","0","0.0","65355"
"2016-05-19","MX","New Visitor","9","2925.0","58","1","0","0","0.0","65356"
"2016-05-19","MX","Returning Visitor","2","2329.0","4","1","0","0","0.0","65357"
"2016-05-19","MY","New Visitor","2","0.0","2","2","0","0","0.0","65358"
"2016-05-19","MY","Returning Visitor","1","0.0","1","1","0","0","0.0","65359"
"2016-05-19","NI","New Visitor","1","19.0","2","0","0","0","0.0","65360"
"2016-05-19","NL","New Visitor","13","2845.0","52","5","0","0","0.0","65361"
"2016-05-19","NL","Returning Visitor","2","745.0","3","1","0","0","0.0","65362"
"2016-05-19","NO","New Visitor","7","370.0","20","3","0","0","0.0","65363"
"2016-05-19","NO","Returning Visitor","1","0.0","1","1","0","0","0.0","65364"
"2016-05-19","NZ","New Visitor","3","290.0","7","1","0","0","0.0","65365"
"2016-05-19","NZ","Returning Visitor","1","0.0","1","1","0","0","0.0","65366"
"2016-05-19","PE","New Visitor","1","57.0","3","0","0","0","0.0","65367"
"2016-05-19","PH","New Visitor","4","194.0","17","3","0","0","0.0","65368"
"2016-05-19","PH","Returning Visitor","9","1986.0","33","3","0","0","0.0","65369"
"2016-05-19","PK","New Visitor","1","96.0","3","0","0","0","0.0","65370"
"2016-05-19","PL","New Visitor","6","312.0","21","2","0","0","0.0","65371"
"2016-05-19","PL","Returning Visitor","2","213.0","2","1","0","0","0.0","65372"
"2016-05-19","PR","New Visitor","1","0.0","1","1","0","0","0.0","65373"
"2016-05-19","PR","Returning Visitor","1","0.0","1","1","0","0","0.0","65374"
"2016-05-19","PT","New Visitor","7","43.0","9","6","0","0","0.0","65375"
"2016-05-19","PT","Returning Visitor","2","62.0","6","1","0","0","0.0","65376"
"2016-05-19","QA","New Visitor","3","0.0","3","3","0","0","0.0","65377"
"2016-05-19","RO","New Visitor","3","56.0","6","1","0","0","0.0","65378"
"2016-05-19","RO","Returning Visitor","3","94.0","12","2","0","0","0.0","65379"
"2016-05-19","RS","New Visitor","3","33.0","7","2","0","0","0.0","65380"
"2016-05-19","RU","New Visitor","5","2280.0","9","4","0","0","0.0","65381"
"2016-05-19","RU","Returning Visitor","6","37.0","7","5","0","0","0.0","65382"
"2016-05-19","SA","New Visitor","1","0.0","1","1","0","0","0.0","65383"
"2016-05-19","SE","New Visitor","13","1281.0","53","7","0","0","0.0","65384"
"2016-05-19","SE","Returning Visitor","3","0.0","3","3","0","0","0.0","65385"
"2016-05-19","SG","New Visitor","6","1379.0","21","1","0","0","0.0","65386"
"2016-05-19","SG","Returning Visitor","6","80.0","6","5","0","0","0.0","65387"
"2016-05-19","SK","Returning Visitor","1","0.0","1","1","0","0","0.0","65388"
"2016-05-19","TH","New Visitor","2","101.0","3","1","0","0","0.0","65389"
"2016-05-19","TR","New Visitor","4","275.0","11","1","0","0","0.0","65390"
"2016-05-19","TR","Returning Visitor","2","0.0","2","2","0","0","0.0","65391"
"2016-05-19","TW","New Visitor","4","809.0","37","1","0","0","0.0","65392"
"2016-05-19","TW","Returning Visitor","1","61.0","6","0","0","0","0.0","65393"
"2016-05-19","UA","New Visitor","3","210.0","11","1","0","0","0.0","65394"
"2016-05-19","UA","Returning Visitor","1","0.0","1","1","0","0","0.0","65395"
"2016-05-19","US","New Visitor","563","84584.0","2347","170","3","5","263.75","65396"
"2016-05-19","US","Returning Visitor","455","115879.0","2428","128","4","4","838.56","65397"
"2016-05-19","VE","New Visitor","1","130.0","9","0","0","0","0.0","65398"
"2016-05-19","VN","Returning Visitor","1","141.0","3","0","0","0","0.0","65399"
"2016-05-19","ZA","New Visitor","3","23.0","3","2","0","0","0.0","65400"
"2016-05-19","ZA","Returning Visitor","3","1131.0","8","1","0","0","0.0","65401"
"2016-05-19","ZZ","New Visitor","1","0.0","1","1","0","0","0.0","65402"
"2016-05-19","ZZ","Returning Visitor","1","0.0","1","1","0","0","0.0","65403"
"2015-07-18","MX","New Visitor","3","4.0","5","1","0","0","0.0","83749"
"2015-07-18","MX","Returning Visitor","3","3.0","5","0","0","0","0.0","83750"
"2015-07-18","MY","New Visitor","1","70.0","6","0","0","0","0.0","83751"
"2015-07-18","NL","New Visitor","6","52.0","19","0","0","0","0.0","83752"
"2015-07-18","NO","New Visitor","6","1647.0","111","0","0","0","0.0","83753"
"2015-07-18","NZ","New Visitor","1","5.0","2","0","0","0","0.0","83754"
"2015-07-18","PE","New Visitor","1","159.0","14","0","0","0","0.0","83755"
"2015-07-18","PE","Returning Visitor","3","10.0","6","0","0","0","0.0","83756"
"2015-07-18","PL","New Visitor","7","362.0","40","0","0","0","0.0","83757"
"2015-07-18","PT","New Visitor","1","15.0","5","0","0","0","0.0","83758"
"2015-07-18","RS","New Visitor","1","1.0","2","0","0","0","0.0","83759"
"2015-07-18","RU","New Visitor","18","44.0","28","11","0","0","0.0","83760"
"2015-07-18","SE","New Visitor","1","1.0","2","0","0","0","0.0","83761"
"2015-07-18","SE","Returning Visitor","5","4.0","10","0","0","0","0.0","83762"
"2015-07-18","SG","New Visitor","6","278.0","41","0","0","0","0.0","83763"
"2015-07-18","SG","Returning Visitor","3","15.0","5","0","0","0","0.0","83764"
"2015-07-18","TH","New Visitor","1","0.0","2","0","0","0","0.0","83765"
"2015-07-18","TH","Returning Visitor","1","14.0","4","0","0","0","0.0","83766"
"2015-07-18","TR","New Visitor","1","66.0","18","0","0","0","0.0","83767"
"2015-07-18","TW","New Visitor","5","267.0","18","0","0","0","0.0","83768"
"2015-07-18","TW","Returning Visitor","3","1553.0","68","0","0","0","0.0","83769"
"2015-07-18","UA","New Visitor","1","0.0","1","1","0","0","0.0","83770"
"2015-07-18","US","New Visitor","210","30169.0","1838","5","1","6","780.0","83771"
"2015-07-18","US","Returning Visitor","150","32847.0","1189","4","1","1","550.0","83772"
"2015-07-18","VE","Returning Visitor","1","0.0","1","1","0","0","0.0","83773"
"2015-07-18","ZA","Returning Visitor","1","177.0","8","0","0","0","0.0","83774"
"2016-07-13","AD","New Visitor","1","34.0","3","0","0","0","0.0","77541"
"2016-07-13","AE","New Visitor","3","2244.0","32","1","0","0","0.0","77542"
"2016-07-13","AE","Returning Visitor","1","26.0","2","0","0","0","0.0","77543"
"2016-07-13","AO","New Visitor","1","178.0","9","0","0","0","0.0","77544"
"2016-07-13","AO","Returning Visitor","1","610.0","27","0","0","0","0.0","77545"
"2016-07-13","AR","New Visitor","7","1353.0","37","4","0","0","0.0","77546"
"2016-07-13","AT","New Visitor","3","0.0","3","3","0","0","0.0","77547"
"2016-07-13","AT","Returning Visitor","1","899.0","2","0","0","0","0.0","77548"
"2016-07-13","AU","New Visitor","15","432.0","29","6","0","0","0.0","77549"
"2016-07-13","AU","Returning Visitor","5","421.0","18","2","0","0","0.0","77550"
"2016-07-13","AZ","New Visitor","1","0.0","1","1","0","0","0.0","77551"
"2016-07-13","BA","New Visitor","1","0.0","1","1","0","0","0.0","77552"
"2016-07-13","BE","New Visitor","9","398.0","13","6","0","0","0.0","77553"
"2016-07-13","BE","Returning Visitor","5","1087.0","10","4","0","0","0.0","77554"
"2016-07-13","BG","New Visitor","1","86.0","8","0","0","0","0.0","77555"
"2016-07-13","BG","Returning Visitor","1","1452.0","50","0","0","0","0.0","77556"
"2016-07-13","BM","New Visitor","1","92.0","4","0","0","0","0.0","77557"
"2016-07-13","BR","New Visitor","4","265.0","14","1","0","0","0.0","77558"
"2016-07-13","CA","New Visitor","30","5082.0","80","15","0","0","0.0","77559"
"2016-07-13","CA","Returning Visitor","41","5144.0","171","12","0","0","0.0","77560"
"2016-07-13","CH","New Visitor","6","273.0","20","3","0","0","0.0","77561"
"2016-07-13","CH","Returning Visitor","3","1229.0","4","1","0","0","0.0","77562"
"2016-07-13","CL","Returning Visitor","1","0.0","1","1","0","0","0.0","77563"
"2016-07-13","CN","New Visitor","12","4035.0","53","4","0","0","0.0","77564"
"2016-07-13","CN","Returning Visitor","6","612.0","17","1","0","0","0.0","77565"
"2016-07-13","CO","New Visitor","1","47.0","2","0","0","0","0.0","77566"
"2016-06-12","AE","New Visitor","6","91.0","20","3","0","0","0.0","70633"
"2016-06-12","AE","Returning Visitor","1","503.0","2","0","0","0","0.0","70634"
"2016-06-12","AM","New Visitor","1","0.0","1","1","0","0","0.0","70635"
"2016-06-12","AR","Returning Visitor","1","0.0","1","1","0","0","0.0","70636"
"2016-06-12","AT","New Visitor","3","100.0","9","2","0","0","0.0","70637"
"2016-06-12","AU","New Visitor","22","4070.0","98","10","0","0","0.0","70638"
"2016-06-12","AU","Returning Visitor","5","987.0","22","2","0","0","0.0","70639"
"2016-06-12","AZ","New Visitor","1","0.0","1","1","0","0","0.0","70640"
"2016-06-12","BE","New Visitor","9","438.0","25","3","0","0","0.0","70641"
"2016-06-12","BE","Returning Visitor","1","0.0","1","1","0","0","0.0","70642"
"2016-06-12","BM","Returning Visitor","2","21.0","3","0","0","0","0.0","70643"
"2016-06-12","BR","New Visitor","5","539.0","27","2","0","0","0.0","70644"
"2016-06-12","BR","Returning Visitor","1","238.0","2","0","0","0","0.0","70645"
"2016-06-12","CA","New Visitor","32","375.0","43","28","0","0","0.0","70646"
"2016-06-12","CA","Returning Visitor","4","836.0","25","2","0","0","0.0","70647"
"2016-06-12","CH","New Visitor","10","328.0","20","8","0","0","0.0","70648"
"2016-06-12","CH","Returning Visitor","2","0.0","2","2","0","0","0.0","70649"
"2016-06-12","CN","New Visitor","17","3205.0","68","8","0","0","0.0","70650"
"2016-06-12","CN","Returning Visitor","9","2839.0","20","4","0","0","0.0","70651"
"2016-06-12","DE","New Visitor","9","880.0","31","3","0","0","0.0","70652"
"2016-06-12","DE","Returning Visitor","5","308.0","9","3","0","0","0.0","70653"
"2016-06-12","DK","New Visitor","6","71.0","11","3","0","0","0.0","70654"
"2016-06-12","DO","New Visitor","1","193.0","9","0","0","0","0.0","70655"
"2016-06-12","DO","Returning Visitor","1","0.0","1","1","0","0","0.0","70656"
"2016-05-20","AE","New Visitor","2","186.0","7","1","0","0","0.0","65498"
"2016-05-20","AR","New Visitor","2","8.0","2","1","0","0","0.0","65499"
"2016-05-20","AT","New Visitor","3","2209.0","27","0","0","0","0.0","65500"
"2016-05-20","AU","New Visitor","12","1058.0","27","4","0","0","0.0","65501"
"2016-05-20","AU","Returning Visitor","4","0.0","4","4","0","0","0.0","65502"
"2016-05-20","BA","New Visitor","1","0.0","1","1","0","0","0.0","65503"
"2016-05-20","BE","New Visitor","9","119.0","17","3","0","0","0.0","65504"
"2016-05-20","BE","Returning Visitor","2","1206.0","6","1","0","0","0.0","65505"
"2016-05-20","BG","New Visitor","1","9.0","2","0","0","0","0.0","65506"
"2016-05-20","BM","New Visitor","1","1099.0","10","0","0","0","0.0","65507"
"2016-05-20","BM","Returning Visitor","1","69.0","2","0","0","0","0.0","65508"
"2016-05-20","BR","New Visitor","6","9.0","6","5","0","0","0.0","65509"
"2016-05-20","BR","Returning Visitor","1","36.0","2","0","0","0","0.0","65510"
"2016-05-20","CA","New Visitor","32","2858.0","118","8","0","0","0.0","65511"
"2016-05-20","CA","Returning Visitor","38","13011.0","208","5","0","0","0.0","65512"
"2016-05-20","CH","New Visitor","8","610.0","32","4","0","0","0.0","65513"
"2016-05-20","CH","Returning Visitor","2","205.0","14","1","0","0","0.0","65514"
"2016-05-20","CN","New Visitor","15","2637.0","111","7","0","0","0.0","65515"
"2016-05-20","CN","Returning Visitor","6","1083.0","34","1","0","0","0.0","65516"
"2016-05-20","CO","New Visitor","4","255.0","22","2","0","0","0.0","65517"
"2016-05-20","CO","Returning Visitor","2","90.0","6","0","0","0","0.0","65518"
"2016-05-20","CW","New Visitor","1","0.0","1","1","0","0","0.0","65519"
"2016-05-20","DE","New Visitor","16","274.0","33","9","0","0","0.0","65520"
"2016-05-20","DE","Returning Visitor","3","266.0","16","1","0","0","0.0","65521"
"2016-05-20","DK","New Visitor","3","1038.0","5","1","0","0","0.0","65522"
"2016-05-20","DK","Returning Visitor","4","0.0","4","4","0","0","0.0","65523"
"2016-05-20","ES","New Visitor","14","979.0","41","8","0","0","0.0","65524"
"2016-05-20","ES","Returning Visitor","4","36.0","6","2","0","0","0.0","65525"
"2016-05-20","FI","New Visitor","1","15.0","2","0","0","0","0.0","65526"
"2016-05-20","FR","New Visitor","15","1041.0","25","10","0","0","0.0","65527"
"2016-05-20","FR","Returning Visitor","6","83.0","12","3","0","0","0.0","65528"
"2016-05-20","GB","New Visitor","38","1323.0","80","16","0","0","0.0","65529"
"2016-05-20","GB","Returning Visitor","9","49.0","13","5","0","0","0.0","65530"
"2016-05-20","GR","New Visitor","3","66.0","6","1","0","0","0.0","65531"
"2016-05-20","HK","New Visitor","6","93.0","10","2","0","0","0.0","65532"
"2016-05-20","HK","Returning Visitor","5","3452.0","25","0","0","0","0.0","65533"
"2016-05-20","HR","Returning Visitor","2","277.0","9","1","0","0","0.0","65534"
"2016-05-20","HU","New Visitor","2","635.0","6","0","0","0","0.0","65535"
"2016-05-20","ID","Returning Visitor","1","69.0","4","0","0","0","0.0","65536"
"2016-05-20","IE","New Visitor","3","150.0","8","1","0","0","0.0","65537"
"2016-05-20","IL","New Visitor","3","1188.0","9","1","0","0","0.0","65538"
"2016-05-20","IL","Returning Visitor","1","69.0","2","0","0","0","0.0","65539"
"2016-05-20","IN","New Visitor","8","1783.0","69","2","0","0","0.0","65540"
"2016-05-20","IN","Returning Visitor","29","406.0","48","25","0","0","0.0","65541"
"2016-05-20","IT","New Visitor","38","3150.0","99","15","0","0","0.0","65542"
"2016-05-20","IT","Returning Visitor","8","2503.0","100","1","0","0","0.0","65543"
"2016-05-20","JP","New Visitor","10","513.0","16","5","0","0","0.0","65544"
"2016-05-20","JP","Returning Visitor","6","0.0","6","6","0","0","0.0","65545"
"2016-05-20","KR","New Visitor","3","1487.0","30","1","0","0","0.0","65546"
"2016-05-20","KW","New Visitor","2","102.0","5","1","0","0","0.0","65547"
"2016-05-20","LB","New Visitor","5","2163.0","29","2","0","0","0.0","65548"
"2016-05-20","LB","Returning Visitor","3","1022.0","8","1","0","0","0.0","65549"
"2016-05-20","LK","New Visitor","1","95.0","5","0","0","0","0.0","65550"
"2016-05-20","LT","Returning Visitor","2","1069.0","7","0","0","0","0.0","65551"
"2016-05-20","MA","New Visitor","1","56.0","2","0","0","0","0.0","65552"
"2016-05-20","MP","Returning Visitor","1","0.0","1","1","0","0","0.0","65553"
"2016-05-20","MT","New Visitor","1","6.0","1","0","0","0","0.0","65554"
"2016-05-20","MX","New Visitor","3","2152.0","22","1","0","0","0.0","65555"
"2016-05-20","MX","Returning Visitor","5","218.0","15","0","0","0","0.0","65556"
"2016-05-20","MY","New Visitor","2","0.0","2","2","0","0","0.0","65557"
"2016-05-20","NL","New Visitor","13","569.0","24","4","0","0","0.0","65558"
"2016-05-20","NO","New Visitor","10","969.0","40","0","0","0","0.0","65559"
"2016-05-20","NO","Returning Visitor","1","33.0","11","0","0","0","0.0","65560"
"2016-05-20","NZ","New Visitor","3","275.0","8","2","0","0","0.0","65561"
"2016-05-20","PE","New Visitor","3","424.0","6","1","0","0","0.0","65562"
"2016-05-20","PE","Returning Visitor","1","9.0","1","0","0","0","0.0","65563"
"2016-05-20","PH","New Visitor","5","336.0","13","1","0","0","0.0","65564"
"2016-05-20","PH","Returning Visitor","8","6917.0","32","1","0","0","0.0","65565"
"2016-05-20","PL","New Visitor","10","75.0","17","6","0","0","0.0","65566"
"2016-05-20","PL","Returning Visitor","1","0.0","1","1","0","0","0.0","65567"
"2016-05-20","PR","Returning Visitor","1","52.0","6","0","0","0","0.0","65568"
"2016-05-20","PT","New Visitor","4","253.0","14","1","0","0","0.0","65569"
"2016-05-20","PT","Returning Visitor","2","2266.0","16","1","0","0","0.0","65570"
"2016-05-20","RO","New Visitor","1","168.0","18","0","0","0","0.0","65571"
"2016-05-20","RO","Returning Visitor","2","1463.0","5","0","0","0","0.0","65572"
"2016-05-20","RU","New Visitor","13","5109.0","100","7","0","0","0.0","65573"
"2016-05-20","RU","Returning Visitor","4","57.0","7","1","0","0","0.0","65574"
"2016-05-20","SA","New Visitor","1","17.0","2","0","0","0","0.0","65575"
"2016-05-20","SA","Returning Visitor","1","0.0","2","0","0","0","0.0","65576"
"2016-05-20","SE","New Visitor","11","1163.0","26","4","0","0","0.0","65577"
"2016-05-20","SE","Returning Visitor","3","74.0","18","2","0","0","0.0","65578"
"2016-05-20","SG","New Visitor","4","513.0","19","1","0","0","0.0","65579"
"2016-05-20","SG","Returning Visitor","6","2949.0","23","1","0","0","0.0","65580"
"2016-05-20","SK","New Visitor","1","8.0","3","0","0","0","0.0","65581"
"2016-05-20","TR","Returning Visitor","3","745.0","8","0","0","0","0.0","65582"
"2016-05-20","TW","New Visitor","8","1078.0","30","3","0","0","0.0","65583"
"2016-05-20","TW","Returning Visitor","1","15.0","3","0","0","0","0.0","65584"
"2016-05-20","UA","New Visitor","2","0.0","2","2","0","0","0.0","65585"
"2016-05-20","US","New Visitor","479","79218.0","1844","109","1","1","598.81","65586"
"2016-05-20","US","Returning Visitor","378","108186.0","1661","77","4","8","4269.3","65587"
"2016-05-20","VE","New Visitor","1","144.0","8","0","0","0","0.0","65588"
"2016-05-20","VE","Returning Visitor","2","195.0","6","0","0","0","0.0","65589"
"2016-05-20","VN","New Visitor","1","0.0","1","1","0","0","0.0","65590"
"2016-05-20","ZA","New Visitor","2","12.0","2","1","0","0","0.0","65591"
"2016-06-12","EC","Returning Visitor","1","44.0","11","0","0","0","0.0","70657"
"2016-06-12","EE","Returning Visitor","1","0.0","1","1","0","0","0.0","70658"
"2016-06-12","EG","New Visitor","2","27.0","3","1","0","0","0.0","70659"
"2016-06-12","ES","New Visitor","9","609.0","28","4","0","0","0.0","70660"
"2016-06-12","ES","Returning Visitor","3","122.0","15","1","0","0","0.0","70661"
"2016-06-12","FI","New Visitor","3","478.0","12","1","0","0","0.0","70662"
"2016-06-12","FR","New Visitor","11","85.0","15","8","0","0","0.0","70663"
"2016-06-12","FR","Returning Visitor","7","73.0","10","6","0","0","0.0","70664"
"2016-06-12","GB","New Visitor","23","1343.0","49","14","0","0","0.0","70665"
"2016-06-12","GB","Returning Visitor","6","25.0","10","5","0","0","0.0","70666"
